,smiles,mols
444,CC(C)CCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1Cl)O)OC1=C(C=C(C=C1)[C@H](C(=O)N[C@H](CC1=CC=C(O3)C=C1)C(=O)N9)NC)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C(=O)NCCCN(C)C)O)Cl)C(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E29E90>
445,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E29EE0>
446,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E29F30>
447,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E29F80>
448,CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4C[C@@H](OC4=O)CO)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A030>
449,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A080>
450,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A0D0>
451,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A120>
452,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A170>
453,C1=NC2=C(C(=N1)N)N=CN2CCOCP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A1C0>
454,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A210>
455,CCC[C@@H](C(=O)OCC)N[C@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O.CC(C)(C)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A260>
456,CCC[C@@H](C(=O)OCC)N[C@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A2B0>
457,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A300>
458,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A350>
459,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A3A0>
460,CCN(C1=CC=CC=C1C)C(=O)C=CC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A3F0>
461,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+2],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A440>
462,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A490>
463,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A4E0>
464,C1CNP(=O)(OC1)N(CCCl)CCCl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A530>
465,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A580>
466,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A5D0>
467,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A620>
468,[Li+].[Li+].C(=O)([O-])[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A670>
469,C[C@@H]1CC2C3C[C@@H](C4=CC(=O)C=CC4([C@]3(C(CC2(C1C(=O)CO)C)O)Cl)C)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A6C0>
470,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A710>
471,C1=CC(=C2C(=C1NCCN)C(=O)C3=C(C2=O)C=NC=C3)NCCN,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A760>
472,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A7B0>
473,C1C(=O)N=C(N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A800>
474,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A850>
475,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A8A0>
476,CC1=C(C(=O)C=CN1C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A8F0>
477,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A940>
478,CCCCCC1=CC2=C(C3C=C(CCC3C(O2)(C)C)C)C(=C1)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A990>
479,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2A9E0>
480,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AA30>
481,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AA80>
482,CC(CC1=CC=CC=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AAD0>
483,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AB20>
484,CC(C)C[C@H](CC(=O)O)CN,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AB70>
485,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2ABC0>
486,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AC10>
487,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AC60>
488,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2ACB0>
489,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AD00>
490,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AD50>
491,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2ADA0>
492,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2ADF0>
493,C1CC(OC1CO)N2C=NC3=C2NC=NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AE40>
494,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AE90>
495,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AEE0>
496,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AF30>
497,CCCC(=O)OC1(CCC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C(=O)COC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2AF80>
498,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B030>
499,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B080>
500,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B0D0>
501,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CC[NH+](C)C)C3=CC=C(C=C3)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B120>
502,CC[C@H](C)[C@H]1C(=O)NC(C(=O)N[C@H](C(=O)N[C@@H](CSSCCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(=O)N)CC(=O)N)[C@@H](C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B170>
503,C(C(CS)S)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B1C0>
504,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B210>
505,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B260>
506,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B2B0>
507,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B300>
508,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B350>
509,CCN(CC)C(=S)SSC(=S)N(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B3A0>
510,CCCC(CCC)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B3F0>
511,CC(CC1=CC=C(C=C1)O)(C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B440>
512,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B490>
513,COCCOC(=O)NCCCC[C@@H](C(=O)NCCCCCOP(=O)(C)O)NC(=O)OCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B4E0>
514,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B530>
515,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B580>
516,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B5D0>
517,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B620>
518,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B670>
519,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)[C@@H](C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B6C0>
520,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B710>
521,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B760>
522,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B7B0>
523,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B800>
524,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B850>
525,C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B8A0>
526,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B8F0>
527,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B940>
528,CC1=C(C(=C2C3C4C5C6=C(C(N4C(C(N3C)CC2=C1)O)COC(=O)C7(CS5)C8=CC(=C(C=C8CCN7)O)OC)C9=C(C(=C6OC(=O)C)C)OCO9)O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B990>
529,CC[N+](C)(C)C1=CC(=CC=C1)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2B9E0>
530,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BA30>
531,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BA80>
532,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BAD0>
533,CC(C)[C@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BB20>
534,CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BB70>
535,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BBC0>
536,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BC10>
537,CC12CCC3C(C1CCC2OP(=O)(O)O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BC60>
538,C(C(OC(F)F)(F)F)(F)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BCB0>
539,CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BD00>
540,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BD50>
541,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BDA0>
542,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BDF0>
543,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BE40>
544,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BE90>
545,CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BEE0>
546,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BF30>
547,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2BF80>
548,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C030>
549,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C080>
550,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C0D0>
551,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C120>
552,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C170>
553,CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C1C0>
554,CC1=C(C(=CC=C1)[C@@H](C)C2=CN=CN2)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C210>
555,C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C260>
556,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C2B0>
557,CCC(CO)NCCNC(CC)CO,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C300>
558,CCC1(CC(=O)NC1=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C350>
559,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C3A0>
560,CC(O)(P(=O)(O)O)P(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C3F0>
561,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C440>
562,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C490>
563,CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C4E0>
564,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C530>
565,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C580>
566,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C5D0>
567,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C620>
568,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C670>
569,C1C[NH2+]CC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C6C0>
570,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C710>
571,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C760>
572,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C7B0>
573,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C800>
574,CC(=O)O[C@H]1[C@H](CC2[C@@]1(CCC3C2CCC4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C.[Br-],<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C850>
575,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C8A0>
576,C1CCNC(C1)C[NH2+]C(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C8F0>
577,C[C@@H]1C2C(C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@H](C)O.O.O.O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C940>
578,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C990>
579,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2C9E0>
580,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CA30>
581,C1=NC(=O)NC(=C1F)N,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CA80>
582,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CAD0>
583,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(N=C2N)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CB20>
584,CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CB70>
585,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CBC0>
586,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CC10>
587,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CC60>
588,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CCB0>
589,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CD00>
590,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CD50>
591,C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br,<rdkit.Chem.rdchem.Mol object at 0x0000024C06E2CDA0>
