,smiles,mols
950,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D120>
955,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D8A0>
957,C1=CC=C(C=C1)CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D620>
958,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D210>
961,CC(C(C1=CC=CC=C1)O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D3F0>
962,C=CC(=O)N1CCCC(C1)N2C3=C(C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=NC=N3)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D5D0>
964,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DF30>
973,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DE90>
974,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DD00>
976,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D760>
977,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC6=CN=CN6)N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D3A0>
980,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D940>
986,CCCNC(C)C(=O)NC1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D440>
987,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D850>
990,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D9E0>
991,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D1C0>
996,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DF80>
999,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DB70>
1000,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D800>
1003,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D080>
1004,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C(N)[O-])C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4[O-])[O-])O)N(C)C)[O-].[Ca+2].[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D350>
1005,C[C@@H]1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D2B0>
1006,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DC60>
1007,C1C[N+]2(CCC1[C@@H](C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DB20>
1008,CN1CCCN=C1C=CC2=CC=CS2,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DCB0>
1010,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D4E0>
1015,CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D670>
1017,CCNC(=O)CCCC=CC[C@H]1[C@H](C[C@H]([C@@H]1C=C[C@H](CCC2=CC=CC=C2)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DA80>
1023,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D170>
1024,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D490>
1025,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D0D0>
1028,CC(C12CC3CC(C1)CC(C3)C2)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DBC0>
1033,C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].[La+3].[La+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D030>
1036,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.[Cl-].[Fe+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D260>
1039,COCCOC(=O)NCCCC[C@@H](C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D6C0>
1040,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DDA0>
1041,C[C@@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4DEE0>
1042,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D7B0>
1046,C[C@H]1[C@H](O1)P(=O)(O)[O-].C(C(CO)(CO)[NH3+])O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D8F0>
1048,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D4D300>
1056,C[C@H]([C@@H](CO)NC(=O)C1CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)O.CC(=O)O.CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E940>
1057,C1=CC=C(C=C1)C(=O)SCC(=O)NCC(=O)NCC(=O)NCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5ED50>
1060,CCCCCCCCCCCCCCOS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E080>
1062,CC1CN(CC(N1)C)C2=C(C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(=O)O)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E620>
1065,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E2B0>
1068,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EC60>
1069,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E300>
1070,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E0D0>
1073,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E580>
1074,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EB20>
1075,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E530>
1077,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EB70>
1080,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EA30>
1086,CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E3A0>
1089,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E800>
1090,CC1=C2[C@@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EE90>
1095,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EEE0>
1098,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E8F0>
1099,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E1C0>
1100,CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)OC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EC10>
1101,C1CC(C2=CC=CC=C2C1)C3=NCCN3,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E990>
1103,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EDF0>
1104,C1[C@H](CN2[C@@H]1C(=O)NC(C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)C8=CC=CC=C8)OC(=O)NCCN.C([C@@H](C(=O)O)N)C(=O)O.C([C@@H](C(=O)O)N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EBC0>
1112,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E760>
1114,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E120>
1115,CC(C(=O)NCC(=O)O)S,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5EA80>
1118,C[C@]12CCC3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D5E350>
1120,CC/C=C/CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C850>
1121,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CB20>
1123,C[C@]1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C3F0>
1124,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CEE0>
1134,C[C@@]1(C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCC[C@@H](C(=O)O)N)N(C)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C440>
1136,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CCB0>
1141,C1N2CN3CN1CN(C2)C3.C1=CC=C(C=C1)C(=O)NCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CE40>
1142,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C210>
1143,C(CNCCNCCN)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CB70>
1146,CC1(C(=O)N(C(=O)O1)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C800>
1149,C[C@@H]1C[C@H]2C3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)O)C)O)F)C)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CF30>
1150,CC1=C(C=CC2=C1C(=[NH+]C(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CAD0>
1157,C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)CP(=O)(CCCCC3=CC=CC=C3)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C8F0>
1158,C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C580>
1159,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C1C0>
1161,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Na+].[Na+].[Na+].[Na+].[Fe+3],<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C300>
1163,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C940>
1164,CCCCC[C@H](CC[C@@H]1[C@H](C[C@@H]2[C@H]1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C760>
1165,CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C530>
1170,CCOC(=O)O[C@@]1(CCC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C350>
1171,C1CC2=CC=CC=C2N(C(=O)[C@H]1N[C@H](CCC3=CC=CC=C3)C(=O)O)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CDF0>
1172,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CD00>
1174,CC(C(=O)N1C2CCCCC2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CE90>
1176,CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C5D0>
1177,C1COC[C@H]1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7C170>
1178,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br,<rdkit.Chem.rdchem.Mol object at 0x0000023A09D7CDA0>
1184,Cl[Zn]Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF263A0>
1190,CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26710>
1193,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26B20>
1194,C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF265D0>
1196,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC.C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26210>
1197,CC(C(CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N3CCC(=C)CC3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26BC0>
1199,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N.CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF267B0>
1200,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26800>
1201,CC(=O)O.C1CC[C@H]2[C@@H](C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)C6C[C@H](CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26C60>
1202,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF266C0>
1203,B1(C2=C(CO1)C=C(C=C2)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26F30>
1204,CC1=C2C(=C(C(=C1C)OC(=O)CCC(=O)OCCO)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26C10>
1205,CN1CC[C@]23[C@@H]4[C@@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26670>
1206,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF262B0>
1207,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26AD0>
1208,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26440>
1209,CCCCC[C@@H](C=C[C@H]1[C@@H](C[C@@H]([C@@H]1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF263F0>
1210,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26CB0>
1211,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26DF0>
1212,C(C(C(=O)[O-])[S-])C(=O)[O-].[Na+].[Na+].[Au+],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF264E0>
1213,C(=NC(=N)N)(N)N,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26170>
1214,[O-][99Tc](=O)(=O)=O.[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26300>
1215,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26E40>
1216,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26350>
1217,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC.CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26D00>
1218,C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H](C([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26490>
1219,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@@H]4CCOC4,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26F80>
1220,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N.CS(=O)(=O)O.CS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000023A0FF26080>
